filename,width,height,class,xmin,ymin,xmax,ymax
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,182,510,206,569
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,286,484,302,535
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,225,419,256,518
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,206,460,223,503
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,208,523,220,549
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,150,472,173,524
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,155,523,167,564
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,170,531,180,566
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,139,521,148,552
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,128,490,142,530
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,123,527,131,547
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,100,496,108,509
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,113,533,119,551
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,120,497,126,525
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,107,518,115,533
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,93,528,98,536
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,86,509,93,522
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,372,520,386,532
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,526,225,568,339
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,425,179,492,292
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,567,251,599,346
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,633,300,640,353
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,391,361,398,414
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,443,339,460,385
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,431,340,450,380
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,486,333,503,389
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,503,354,516,394
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,528,360,544,399
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,518,375,525,409
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,550,372,558,392
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,561,385,573,417
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,574,376,584,412
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,602,381,609,411
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,590,374,599,409
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,636,380,640,399
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,620,387,628,406
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,526,370,538,396
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,495,395,500,411
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,483,391,490,412
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,469,394,475,418
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,478,411,483,422
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,484,412,488,421
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,463,404,467,414
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,458,405,464,419
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,453,409,456,420
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,439,397,449,416
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,431,392,437,416
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,415,399,423,418
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,406,400,413,424
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,402,372,413,394
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,535,407,539,424
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,524,399,530,417
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,531,403,535,414
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,509,406,514,419
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,553,402,556,414
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,550,403,553,416
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,542,377,549,399
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,546,358,555,373
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,597,419,601,438
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,607,372,614,395
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,629,403,634,415
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,636,403,639,414
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,618,409,622,413
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,610,399,614,413
grapesNew1_175_jpg.rf.5f5385e52459cf7c1dc28ef86983bc0e.jpg,640,640,grapes,601,409,604,418
-00034_jpeg_jpg.rf.44afd1bd90e9cfca2918fcb29dabe947.jpg,640,640,apple,0,0,640,640
11_100-2-_jpg.rf.b6f5bb0a866c27ea5f3fd6624e9e3634.jpg,640,640,banana,60,6,568,640
-00040_jpeg_jpg.rf.61f876f9ab8a4e8b901adf5236eaacc4.jpg,640,640,apple,0,0,640,640
01G2YMVHZCVEFGSHA5RC4EPR66_jpeg.rf.02a0772bf659533f93e37c335645011e.jpg,640,640,banana,7,39,628,583
01G2YKDEDYW682DVYZSB2G3NXR_jpeg.rf.e8124605ece95175c78bc45fca0617b9.jpg,640,640,banana,0,154,640,474
000207_jpg.rf.1cc40b4bef870ff723697c0b7c82eea8.jpg,640,640,banana,43,110,582,520
01G2YKDBGKJ5D0K9DJ30MX3RV7_jpeg.rf.f89fc30e3dcd250308a414d3fe5a9555.jpg,640,640,banana,0,141,640,493
-00026_jpeg_jpg.rf.9cf731112d81eeaa4af0ade4a8cb1c15.jpg,640,640,apple,0,0,640,640
grapesNew1_190_jpg.rf.57f5933e849c86b57eaaffc95cc4e265.jpg,640,640,grapes,63,330,134,509
grapesNew1_190_jpg.rf.57f5933e849c86b57eaaffc95cc4e265.jpg,640,640,grapes,162,364,197,470
grapesNew1_190_jpg.rf.57f5933e849c86b57eaaffc95cc4e265.jpg,640,640,grapes,262,268,353,558
grapesNew1_190_jpg.rf.57f5933e849c86b57eaaffc95cc4e265.jpg,640,640,grapes,371,282,472,542
grapesNew1_201_jpg.rf.160e6dcac0db8c5c7750c6ac2d6286de.jpg,640,640,grapes,7,165,311,427
grapesNew1_201_jpg.rf.160e6dcac0db8c5c7750c6ac2d6286de.jpg,640,640,grapes,278,314,433,432
grapesNew1_201_jpg.rf.160e6dcac0db8c5c7750c6ac2d6286de.jpg,640,640,grapes,406,267,617,416
541_jpg.rf.bd649403fa9b5e92c034b52ff5b35a8c.jpg,640,640,pineapple,129,0,415,445
541_jpg.rf.bd649403fa9b5e92c034b52ff5b35a8c.jpg,640,640,pineapple,298,0,523,634
541_jpg.rf.bd649403fa9b5e92c034b52ff5b35a8c.jpg,640,640,pineapple,445,0,640,640
541_jpg.rf.bd649403fa9b5e92c034b52ff5b35a8c.jpg,640,640,pineapple,0,0,210,569
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,142,174,280,345
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,167,45,244,159
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,287,0,412,158
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,25,91,141,205
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,1,84,55,125
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,422,108,553,345
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,40,345,422,640
grapesNew1_184_jpg.rf.ff451bc4cf6caf5981bc2ffe4f2a94fc.jpg,640,640,grapes,422,345,524,640
01G2YKDESFDYP05Q27MTTPE0QX_jpeg.rf.36d8c6450f5612dd9b0b1e26805f531d.jpg,640,640,banana,51,0,570,627
01G2YKDDEYKQTNV76EZ9Q2EWPG_jpeg.rf.eb8ad544ae7bf60027f391b519c94ad3.jpg,640,640,banana,84,0,565,640
fresh-oranges-3d-model-low-poly-obj-fbx-blend-3-_jpg.rf.42b1157a4351927609a55d342c9f92bd.jpg,640,640,orange,154,132,483,591
-00061_jpeg_jpg.rf.4d648d16cf187961fded926ec571fa53.jpg,640,640,apple,0,0,640,640
-00041_jpeg_jpg.rf.25b6974fabc0a98aaf822d1867ec9b35.jpg,640,640,apple,0,0,640,640
000374_jpg.rf.43df940c75053eaedfc4dfb77ed1deeb.jpg,640,640,banana,52,13,585,531
01G2YKDEXMNEWC0PTGF7ATJXTK_jpeg.rf.6e43f56fbc145a5793763c1ec1f119a1.jpg,640,640,banana,45,0,576,627
15_100_jpg.rf.a502110594f10b700cd025b1bbaf4faf.jpg,640,640,banana,76,23,554,640
556_jpg.rf.f06ec629161ab8b6e5ea96ca26791bc1.jpg,640,640,pineapple,80,183,181,541
556_jpg.rf.f06ec629161ab8b6e5ea96ca26791bc1.jpg,640,640,pineapple,445,189,564,535
556_jpg.rf.f06ec629161ab8b6e5ea96ca26791bc1.jpg,640,640,pineapple,354,173,462,531
556_jpg.rf.f06ec629161ab8b6e5ea96ca26791bc1.jpg,640,640,pineapple,258,190,367,536
556_jpg.rf.f06ec629161ab8b6e5ea96ca26791bc1.jpg,640,640,pineapple,172,161,273,529
01G2YKDDW90KMPMSDQPZ50T02Z_jpeg.rf.4baa34a51390058cea5c3bc6cc0bc420.jpg,640,640,banana,0,141,640,480
IMG_5642_JPG.rf.9067edaf69f52e5c913b66a4431a5198.jpg,640,640,pineapple,144,44,446,573
-00039_jpeg_jpg.rf.50af391df88772c5f3e67ffa01152732.jpg,640,640,apple,0,0,640,640
-00031_jpeg_jpg.rf.70530020744158cab3ba00594d7e6ee2.jpg,640,640,apple,0,0,640,640
01G2YMVKWTGQCRD3JPQYZ5AW1N_jpeg.rf.6f364e31d47a5e3f4c34fdea7b2c4426.jpg,640,640,banana,95,1,551,640
-00041_jpeg_jpg.rf.2dde5923590342433b1d285e9fdb652c.jpg,640,640,apple,0,0,640,640
01G2YKDCY7E8S5E2ZR3XK0F67R_jpeg.rf.cc9fffd3c2147f59bf3876ebf2258b55.jpg,640,640,banana,84,0,555,640
-00069_jpeg_jpg.rf.fce49ed0ea3c82c03ec94312a3effdd6.jpg,640,640,apple,0,0,640,640
558_jpg.rf.fb6cdd14cbc44950a9fe73213043df9c.jpg,640,640,pineapple,408,126,590,640
558_jpg.rf.fb6cdd14cbc44950a9fe73213043df9c.jpg,640,640,pineapple,165,0,342,486
558_jpg.rf.fb6cdd14cbc44950a9fe73213043df9c.jpg,640,640,pineapple,272,128,437,640
2023-12-20-01-46-17_jpg.rf.373d1c3de0e8eae702803b99b53a1be3.jpg,640,640,pineapple,78,22,619,616
-00104_jpeg_jpg.rf.a581c1e3917556fee6b12b99fdac7a5a.jpg,640,640,apple,0,0,640,640
01G2YMVR0VRA2708Z8BWZWW6KN_jpeg.rf.f1b143a6727c9ca706f20dd78092b2ec.jpg,640,640,banana,7,38,628,576
469_jpeg.rf.af7942ef298e2a58da195e802bbf6ece.jpg,640,640,pineapple,163,32,451,486
01G2YKDF08AQ7GMYPNFXX0TNFA_jpeg.rf.4ca068fb179fbc15c39561acd9098608.jpg,640,640,banana,45,7,576,628
01G2YMVJH38BQ2MA6ZVVMJB078_jpeg.rf.c1205c417455748d11201a63aaf29c54.jpg,640,640,banana,19,13,602,627
01G2YMVK1VNBT9D96B43HEDR2J_jpeg.rf.b00debbb48f14984bc65224b8d06f1bd.jpg,640,640,banana,45,0,595,640
01G2YKDFD26WWQ98EFEH9FB1EQ_jpeg.rf.93c5bb0178d34cacc24ed1ce44b3ff7d.jpg,640,640,banana,0,5,640,612
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,54,0,169,55
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,0,0,56,91
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,189,5,220,91
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,73,68,97,119
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,165,59,186,115
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,146,80,159,120
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,127,95,140,131
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,309,0,441,160
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,56,160,155,639
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,260,300,368,584
grapesNew1_231_jpg.rf.009aef38e06e9c7988f942c33c7cd795.jpg,640,640,grapes,357,224,511,608
Banana__Healthy_augmented_8_jpg.rf.e34ce3ba8d48a9fcd1f15366c61374a2.jpg,640,640,banana,66,18,570,636
-00031_jpeg_jpg.rf.4b790bd6af23a5dd2d9f9a3a06d53ebd.jpg,640,640,apple,0,0,640,640
-00037_jpeg_jpg.rf.e92696d3847148297585863d06aacc94.jpg,640,640,apple,0,0,640,640
-00041_jpeg_jpg.rf.cbd05e8e40ab7cf7bb16a63048ce0b50.jpg,640,640,apple,0,0,640,640
01G2YKDDD2M5YHN0NSZ1TE8BAW_jpeg.rf.869a6742ad2ed83cbbdb04e4e6a0436e.jpg,640,640,banana,77,7,525,628
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,20,125,270,370
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,134,350,390,555
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,600,236,637,344
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,484,339,612,453
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,82,466,205,569
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,498,293,592,350
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,56,0,125,48
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,0,455,14,504
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,432,0,491,48
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,464,600,541,637
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,268,236,308,313
16_jpg.rf.81d27ae7c27c1b52020bf64d9a77d1d0.jpg,640,640,orange,617,501,637,606
01G2YKDFAMA9BPYT3YSB8AC0NY_jpeg.rf.0373e1ca83e72f80ce356aafb2e0e6e8.jpg,640,640,banana,0,5,640,612
Pineapple-28-_jpg.rf.aeeaf66e95d00783bf1e423f3556e316.jpg,640,640,pineapple,150,61,498,583
-00059_jpeg_jpg.rf.5d1a82bda327593cb2cbf373f2578787.jpg,640,640,apple,0,0,640,640
-00033_jpeg_jpg.rf.5918174c452b28894b0a38c53fd07d44.jpg,640,640,apple,0,0,640,640
01G2YKDGB2EAEP8BZVMA6NMJC9_jpeg.rf.f5c0aebc5e98f0194a24677a068dee4a.jpg,640,640,banana,7,32,628,570
bef98d8f5d7edefb1bfd0b8039600f17_jpg.rf.045d70624dd4709c7fa35ea0778804a3.jpg,640,640,apple,1,196,311,521
bef98d8f5d7edefb1bfd0b8039600f17_jpg.rf.045d70624dd4709c7fa35ea0778804a3.jpg,640,640,apple,320,193,631,507
bef98d8f5d7edefb1bfd0b8039600f17_jpg.rf.045d70624dd4709c7fa35ea0778804a3.jpg,640,640,apple,189,98,469,291

100031_jpg.rf.c7cabc6bbd45813ba7d59afd8a6387a7.jpg,640,640,banana,36,59,613,534
-_jpg.rf.94920f7dc036a712d073c7ab429f6d9e.jpg,640,640,grapes,21,112,624,637
01G2YKDGHY0BJK64R7972T38CZ_jpeg.rf.ee131cccbb263d09b094afe26b2cbc6a.jpg,640,640,banana,7,39,628,583
fresh-99-_png.rf.7c73f102501cabd9cbed947a1b1bfa8a.jpg,640,640,orange,0,105,183,337
fresh-99-_png.rf.7c73f102501cabd9cbed947a1b1bfa8a.jpg,640,640,orange,35,230,439,468
fresh-99-_png.rf.7c73f102501cabd9cbed947a1b1bfa8a.jpg,640,640,orange,241,357,640,610
01G2YMVN1FMHN9913Y10JMKNK4_jpeg.rf.5f2579afd5e822bdd9c5f370b6806644.jpg,640,640,banana,51,0,563,627
fresh-oranges-3d-model-low-poly-obj-fbx-blend-2-_jpg.rf.fb1e5a5c043b7c187472d5f11d10289a.jpg,640,640,orange,170,169,464,596
-00051_jpeg_jpg.rf.119c8d43282fa13f0a63d2de81266f47.jpg,640,640,apple,0,0,640,640
-00051_jpeg_jpg.rf.b3281e37c67ede0c705db23560cf1067.jpg,640,640,apple,0,0,640,640
fresh-81-_png.rf.0e62b4ad4926c652359556e981c8dea4.jpg,640,640,orange,70,32,630,602
48banana_png.rf.ce2ebe63c930bcf9287fb1ce95c072ce.jpg,640,640,banana,33,39,535,560
01G2YMVKG56NXTDJ8YZ5QAXVCE_jpeg.rf.7bc32de865a8b34879c2e2f0e9aa780e.jpg,640,640,banana,64,0,563,634
01G2YMVJXWXPCVNAQ10FQ9DXGC_jpeg.rf.68fe27406b3dd832e49bfa8e5b15a045.jpg,640,640,banana,19,13,602,627
fresh-95-_png.rf.5fa709124a575c63beb75928a9a7676d.jpg,640,640,orange,112,39,562,640
2023-12-20-01-46-02_jpg.rf.2cb8d5cc7dc3b307a9e9ee2d3f2f4014.jpg,640,640,pineapple,109,77,542,588
Pineapple-31-_jpg.rf.a452dce0ac0feb0c310fc465febef1a2.jpg,640,640,pineapple,256,0,398,614
01G2YMVR397FV3DMZ3QAYM5YKX_jpeg.rf.efadefd213bda71f69dcbb8134a382c4.jpg,640,640,banana,7,38,628,576
-00060_jpeg_jpg.rf.d29ec6babb3b048a39feb7fff4e998ca.jpg,640,640,apple,0,0,640,640
000423_jpg.rf.7f48e33727a2e9a8c966861fa4a36c03.jpg,640,640,banana,19,12,616,481
img13_webp.rf.b4216d5c0e7b7a7140cdbbbbbe4f0a0f.jpg,640,640,apple,188,23,460,489
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,180,54,303,223
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,301,78,417,257
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,410,186,539,382
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,100,145,205,322
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,305,261,417,402
fresh-ripe-red-apples-cardboard-box-white-background_326533-1954_jpg.rf.a1c5d64657346dbc9976a9d3889897e4.jpg,640,640,apple,138,400,460,604
01G2YMVKDGN5QKAW35B96R8HGV_jpeg.rf.ef2c00f82551af65ed3b795e33cdc32d.jpg,640,640,banana,51,0,557,627
000414_jpg.rf.0f6cd60cd97755b2c832de14a20197f8.jpg,640,640,banana,211,171,345,300
000414_jpg.rf.0f6cd60cd97755b2c832de14a20197f8.jpg,640,640,banana,179,283,338,390
000414_jpg.rf.0f6cd60cd97755b2c832de14a20197f8.jpg,640,640,banana,238,316,341,477
apple-33-_jpg.rf.1e00656cc2cf3ed1b5df0540159d539c.jpg,640,640,apple,86,151,565,551
01G2YMVS521AYDNS81ARWNAVSJ_jpeg.rf.1db1c3169dda88e36ed311e5758c77f6.jpg,640,640,banana,7,38,628,576
01G2YMVKHBK4303J8TN57MSW64_jpeg.rf.f5dbfaa42b72a076fd72ffa214c45ba6.jpg,640,640,banana,95,1,551,640
01G2YMVM15FY7JJHAH2PW83HZZ_jpeg.rf.0e6afe08adfb34732216203c22d980f4.jpg,640,640,banana,0,135,627,487
01G2YMVS5AQP1DPHEZ3F94CAY6_jpeg.rf.93f4ee008fcd337236505b472323d7ff.jpg,640,640,banana,7,38,628,576
000462_jpg.rf.67880f39e69da803f49a2d6f8bd6e7ca.jpg,640,640,banana,33,22,526,528
000462_jpg.rf.67880f39e69da803f49a2d6f8bd6e7ca.jpg,640,640,banana,257,279,629,607
01G2YMVPH01E8N5B5M017HRNX0_jpeg.rf.a540dcbccaf87c42096bc01f4b561585.jpg,640,640,banana,7,19,628,602
583_jpg.rf.5a5aeecca2a08ebdc492c7e272f69881.jpg,640,640,pineapple,205,3,492,619
-00066_jpeg_jpg.rf.1fe151215e69348a9a7489e53a82b1f6.jpg,640,640,apple,0,0,640,640
image25_jpeg.rf.20e1e76646e683a74b07f24698e3f128.jpg,640,640,apple,250,222,599,600
image25_jpeg.rf.20e1e76646e683a74b07f24698e3f128.jpg,640,640,apple,462,120,557,217
image25_jpeg.rf.20e1e76646e683a74b07f24698e3f128.jpg,640,640,apple,228,57,344,183
image25_jpeg.rf.20e1e76646e683a74b07f24698e3f128.jpg,640,640,apple,80,105,206,225
image25_jpeg.rf.20e1e76646e683a74b07f24698e3f128.jpg,640,640,apple,353,100,466,236
cam11_jpg.rf.cbbcb38788c82d13ebce5a17672b1017.jpg,640,640,orange,139,192,497,401

100048_jpg.rf.7e2bfae1e5b8e5e268aaba44c55660b9.jpg,640,640,banana,30,41,606,589
fresh-88-_png.rf.edf16bdc00e749a93091a1758dc23520.jpg,640,640,orange,68,14,598,562
-00093_jpeg_jpg.rf.7a7a616595515da0afaa21deb9d7e55b.jpg,640,640,apple,0,0,640,640
-00096_jpeg_jpg.rf.07aceca41a87910bec3d080a4fae631c.jpg,640,640,apple,0,0,640,640
-00100_jpeg_jpg.rf.e2c5548bf36f87bd1e03511506b2927e.jpg,640,640,apple,0,0,640,640
01G2YMVPE056M1WM46XHR4J93T_jpeg.rf.949dc28cd854348c89b82e6e85c0ea3d.jpg,640,640,banana,7,0,615,627
-00071_jpeg_jpg.rf.92e53df08f8b65b824f1e8c1b052a519.jpg,640,640,apple,0,0,640,640
-00106_jpeg_jpg.rf.b7d2fcaa5b53e4bf1fab57809134ae4b.jpg,640,640,apple,0,0,640,640
01G2YMVNXZRX3F36RMEZFDDGM4_jpeg.rf.bc14c05846154a9e1a0193282bd4ccb8.jpg,640,640,banana,0,139,640,488
-00099_jpeg_jpg.rf.493ac83aba40d84eb813bb17c5c3edd0.jpg,640,640,apple,0,0,640,640
-00095_jpeg_jpg.rf.543427cec0c67a0121b347a8a831bc46.jpg,640,640,apple,0,0,640,640
162_jpg.rf.735fe98168e2102d57091ae6e4ab68cb.jpg,640,640,orange,290,46,457,263
-_-_jpg.rf.6ba4861acaa578e9daa84b2cd265ff3b.jpg,640,640,grapes,199,61,471,640
01G2YMVNMQJF93S5JHRRVTRY0A_jpeg.rf.a4e7d0a9fe984966fb5c126c297f12b8.jpg,640,640,banana,13,7,608,628
-00098_jpeg_jpg.rf.2101015630ae10871f09d93625130d57.jpg,640,640,apple,0,0,640,640
01G2YMVP4RVHH219VT7X5EJDZ8_jpeg.rf.4034d768d2d0e84c0416500f7d0c633d.jpg,640,640,banana,7,0,615,627
542_jpg.rf.b7b0a17a38a92c7623299d2a3573b42e.jpg,640,640,pineapple,0,0,243,640
542_jpg.rf.b7b0a17a38a92c7623299d2a3573b42e.jpg,640,640,pineapple,198,0,411,622
542_jpg.rf.b7b0a17a38a92c7623299d2a3573b42e.jpg,640,640,pineapple,358,0,543,558
542_jpg.rf.b7b0a17a38a92c7623299d2a3573b42e.jpg,640,640,pineapple,479,0,640,519
01G2YMVNEEXGRDR3047T4PPYVK_jpeg.rf.eb25b0a785e54c5a99450d4ae5f028f1.jpg,640,640,banana,18,6,577,640
01G2YMVRE5CA92PT810YYERBFN_jpeg.rf.13734b07720e0ab37a3d35c464878852.jpg,640,640,banana,7,38,628,576
fresh-97-_png.rf.3cc2e790a18bd79709ca331921f36561.jpg,640,640,orange,107,96,579,640
